ID,ID.1,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills,PageRank,Inverse_Betweenness,InDegree,IncomingEdgeWeightSum,Reciprocity,CreditScore
780,780,13,Bachelor,0.9779874213836478,0.7,0.91,2,0.56,0.2922238636363636,0.5704659012292739,"['leadership', 'organization']",0.0011552307748834833,36.5397018840329,4,0.21715162289934062,0.0,1.7146633416370632e-05
19,19,6,Master,0.9443826473859844,0.7,0.2524999999999999,3,0.54,0.5476767676767678,0.5699912950416288,"['communication', 'leadership', 'organization']",0.0004013551170549583,817.4593211175576,2,0.14357706372817225,0.0,0.0004227004677247594
658,658,13,PhD,0.9542709232096636,0.5,0.5,3,0.72,0.2884185814185814,0.5699526667465408,"['communication', 'organization', 'decision making']",0.002234557786129822,45.10133237834878,7,0.3981714245216317,0.0,2.42549645206956e-05
280,280,23,PhD,0.9642105263157896,0.9,0.125,2,0.6799999999999999,0.3290357142857142,0.5696317669172932,"['leadership', 'critical thinking']",0.0007464773970241464,411.6682935281901,2,0.09992960539745574,0.0,0.0001481575774091371
190,190,9,Master,0.9909228441754916,0.8,0.8475,2,0.5900000000000001,0.2320366233766233,0.5694532714305363,"['organization', 'initiative']",0.0013139150299967622,1000000.0,8,0.7224302332440394,0.0,0.867273117775437
843,843,10,Master,0.957325746799431,0.8,0.7424999999999999,2,0.62,0.2377118644067796,0.5692961340019769,"['critical thinking', 'initiative']",0.000933779440816658,494.6091603376139,3,0.20155659509283247,0.0,0.00026927916478522933
885,885,13,Master,0.9816326530612244,0.9,0.725,0,0.54,0.3083380681818182,0.5691646857606679,[],0.0018589643351811058,1000000.0,4,0.22542430497546273,0.0,0.48711692243649807
253,253,17,Master,0.9618239660657476,0.9,0.1424999999999999,4,0.7,0.2950568181818181,0.5689494420611202,"['communication', 'time management', 'organization', 'decision making']",0.001907595917406286,807.4415661975275,4,0.1730488285346196,0.0,0.0003019351058316345
71,71,9,Master,0.9591503267973857,0.7,0.97,2,0.5900000000000001,0.2329613636363636,0.5688034417706477,"['interpersonal skills', 'initiative']",0.0002988835562649088,1690.0392588344898,1,0.07421411889130301,0.0,0.0006775727267602025
145,145,14,Master,0.956745623069001,0.7,0.0725,4,0.7,0.386172674571805,0.5687763646784416,"['communication', 'time management', 'customer service', 'professionalism']",0.0004257121494382513,544.9841236117622,1,0.11054014342552687,0.0,0.0003254444069537774
916,916,16,Master,0.934131736526946,0.7,0.3349999999999999,3,0.6599999999999999,0.3579414682539682,0.568295614128885,"['communication', 'organization', 'customer service']",0.0009147412232454405,241.6492253513608,4,0.1638483872305711,0.0,8.555831974459923e-05
187,187,25,Associate,0.9717948717948718,1.0,0.55,3,0.54,0.3306594165328342,0.5673773121393375,"['communication', 'leadership', 'initiative']",0.000727301752398359,716.9162083863583,3,0.22507280043533937,0.0,0.00043584743162979826
517,517,7,Master,0.973186119873817,0.8,0.915,2,0.53,0.2872366522366522,0.5669896076583774,"['leadership', 'analytical skills']",0.0005437997489573655,680.5074739667125,1,0.12849991061346128,0.0,0.00047239867755075304
788,788,15,Master,0.978891820580475,0.7,0.4475,2,0.62,0.3526272321428571,0.5664273517009046,"['communication', 'customer service']",0.0010229494329147576,764.5007724177559,3,0.21544899077170107,0.0,0.0004449033308968303
895,895,34,Bachelor,0.943046357615894,0.9,0.6125,2,0.56,0.322753009185936,0.5663805385173702,"['communication', 'organization']",0.0008608064130040895,55.02410866773765,4,0.380618239918252,0.0,4.52568318492128e-05
235,235,27,Master,0.9849624060150376,0.7,0.505,2,0.62,0.3310142045454545,0.5663005019651401,"['organization', 'professionalism']",0.0008858685215116474,239.74532166708886,4,0.2413006274724647,0.0,0.00012500955490844028
221,221,4,Master,0.9631901840490796,0.8,0.87,8,0.68,0.1021428571428571,0.5659618755477651,"['communication', 'leadership', 'time management', 'organization', 'critical thinking', 'decision making', 'multitasking', 'initiative']",0.00022167994459738573,5819.729260601165,1,0.052944109453132875,0.0,0.001664535019360478
493,493,38,Master,0.9578503688092728,0.9,0.1274999999999999,3,0.6599999999999999,0.3443603896103896,0.5658431537640441,"['communication', 'leadership', 'organization']",0.0017814458685172987,167.9476286551867,7,0.5494088859703048,0.0,0.0001246201276404082
173,173,10,Master,0.9613152804642168,0.7,0.7925,2,0.62,0.2413597560975609,0.5657894548756899,"['leadership', 'critical thinking']",0.001016523258425831,153.39246120995676,3,0.3287833530666709,0.0,0.00013622604976483018
197,197,33,Bachelor,0.9616613418530352,0.7,0.935,1,0.52,0.3270597507331378,0.5657840594052448,['leadership'],0.0013548616442709814,197.40683050333627,6,0.340639007678566,0.0,0.00010379226035689541
789,789,27,Bachelor,0.9792899408284024,0.7,0.5,3,0.6,0.3582928571428571,0.5654168512256974,"['communication', 'leadership', 'organization']",0.0019544082342225918,114.0357190658927,3,0.12438430268232818,0.0,3.831412352984409e-05
332,332,10,Bachelor,0.9730185497470488,1.0,0.9825,1,0.52,0.2060853174603174,0.5653774502128002,['organization'],0.0009480430992358641,51.15092085953619,4,0.31908145756390666,0.0,3.526941310863126e-05
734,734,8,Master,0.9688679245283018,0.9,0.5,5,0.6799999999999999,0.1874890029325513,0.5651334933325955,"['communication', 'leadership', 'organization', 'interpersonal skills', 'initiative']",0.0008044566966081805,103.68898435566854,4,0.18904589040058334,0.0,4.235813505255726e-05
956,956,22,Associate,0.9919354838709676,0.4,0.95,4,0.5800000000000001,0.3295636363636363,0.5650626392961877,"['leadership', 'organization', 'customer service', 'reliability']",0.0012249204072992004,64.78157206541589,5,0.23108022565462685,0.0,2.695730333999316e-05
97,97,28,Master,0.9683293745051464,0.6,0.5,3,0.6599999999999999,0.3140384615384615,0.565044475912053,"['communication', 'leadership', 'initiative']",0.0005310540079058043,406.9643497047506,1,0.06038124224737094,0.0,0.00013274912013682812
102,102,15,Bachelor,0.9838056680161944,0.9,0.6475,1,0.52,0.3462250554323725,0.5649980834313311,['customer service'],0.00065051935645956,227.73433488943442,2,0.1545938613712893,0.0,0.00012679544095092407
793,793,20,Master,0.9473214285714284,0.9,0.5,1,0.58,0.3269114219114219,0.5648055694305694,['teamwork'],0.0023202243293926387,25.783401687981932,6,0.3380399648868308,0.0,1.3454414699159942e-05
604,604,13,Master,0.9712230215827338,0.6,0.7625,2,0.62,0.2778939393939394,0.5647404839764552,"['organization', 'customer service']",0.0006857886650207181,341.73877256498366,2,0.05757795594138365,0.0,7.086517871858043e-05
13,13,15,Associate,0.9781976744186046,0.7,0.78,3,0.54,0.3429555335968379,0.5647064275209119,"['communication', 'leadership', 'customer service']",0.0008505346172185623,289.3347352512177,2,0.1419623109237045,0.0,0.0001479301044012459
193,193,16,Associate,0.9631093544137024,0.7,0.6025,4,0.5800000000000001,0.3535396825396825,0.564622840203275,"['communication', 'organization', 'customer service', 'multitasking']",0.001048570069051307,76.54157878326872,3,0.15216950373273996,0.0,3.1461212976423785e-05
605,605,17,Bachelor,0.9834469328140214,0.8,0.5,3,0.6,0.3208863636363636,0.5646106023723112,"['communication', 'organization', 'initiative']",0.001590648471717199,412.6520883412235,3,0.164679628585508,0.0,0.00018355602660516322
311,311,16,Associate,0.9795258620689656,1.0,0.18,4,0.5800000000000001,0.3877082251082251,0.5642650537393641,"['communication', 'organization', 'customer service', 'flexibility']",0.0005879731796827212,346.86835507757206,3,0.2128353782752783,0.0,0.00019941231340362206
227,227,30,Associate,0.9651567944250872,0.7,0.3475,5,0.62,0.3821549873737373,0.5639121756546299,"['communication', 'creativity', 'organization', 'attention to detail', 'customer service']",0.0011912475220419382,605.3661012354793,5,0.36416386656697053,0.0,0.0003969788048310048
590,590,24,Master,0.9331742243436754,0.7,0.5475,2,0.62,0.3259014514896867,0.5638378578812735,"['creativity', 'organization']",0.00023586564359776173,917.569838040715,1,0.143838013076373,0.0,0.0007129932835166321
935,935,10,Bachelor,0.9835820895522388,0.7,0.825,3,0.6,0.2427438016528925,0.5636813494510916,"['communication', 'organization', 'initiative']",0.0010151548717436255,43.03086242957398,2,0.2589963246878862,0.14285714285714285,3.8595691719155525e-05
236,236,19,Master,0.9403973509933776,0.7,0.6325000000000001,1,0.58,0.3469190340909091,0.5633654453266104,['professionalism'],0.0009201981840973724,163.9933073381941,4,0.14389266683290416,0.0,5.099181990360226e-05
277,277,24,Bachelor,0.9710467706013364,1.0,0.255,3,0.6,0.3357637134052388,0.5633337910817052,"['leadership', 'organization', 'initiative']",0.00024951343030494904,17627.92188702162,1,0.03309101157907074,0.0,0.003151255775456401
931,931,30,Associate,0.9614485981308412,0.8,0.36,5,0.62,0.3436373737373737,0.5632360719342963,"['communication', 'leadership', 'customer service', 'decision making', 'interpersonal skills']",0.0012462808936374548,193.3205210239048,2,0.12324534367912215,0.0,8.580911771445089e-05
85,85,10,Master,0.9844097995545658,0.6,0.5,4,0.7,0.2485662587412587,0.5630108575778341,"['communication', 'organization', 'customer service', 'initiative']",0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
274,274,19,Bachelor,0.9817258883248732,0.7,0.0374999999999999,4,0.64,0.4498014903129657,0.562863035926377,"['communication', 'leadership', 'customer service', 'initiative']",0.001515133609087734,65.15554950809488,3,0.2643332247010737,0.0,4.652207971405758e-05
966,966,15,Associate,0.9811616954474096,0.7,0.9075,2,0.5,0.3466319290465632,0.56285574825871,"['communication', 'customer service']",0.0003414207896588537,384.9372998336495,1,0.054425035076370684,0.0,0.00011317792107893834
540,540,19,Master,0.9806896551724138,0.8,0.6875,0,0.54,0.3324253246753246,0.5625465629198387,[],0.00035318826068401067,415.8458358689526,1,0.04545250093617382,0.0,0.00010210878739050285
214,214,13,Master,0.9595687331536388,0.7,0.645,2,0.62,0.280288500561938,0.5625434234839453,"['communication', 'time management']",0.0018761594469736069,34.51671210830145,5,0.28771990864081576,0.0,1.7884715599165533e-05
763,763,32,Bachelor,0.9581218274111676,0.9,0.53,2,0.56,0.3320984848484848,0.5624417281956622,"['communication', 'time management']",0.000445481424057114,188.90857013494679,1,0.06996008024651695,0.0,7.139631726899568e-05
70,70,11,Master,0.963151207115629,1.0,0.5325,1,0.58,0.2689723320158103,0.562256820316306,['communication'],0.0016123073780667824,300.27279384466124,5,0.3768350550251131,0.0,0.00020376126162981469
614,614,32,Associate,0.9867149758454108,1.0,0.43,3,0.54,0.3484569559228649,0.5622085843614006,"['communication', 'adaptability', 'critical thinking']",0.001596642639332652,223.2153600424068,4,0.35473981750323746,0.0,0.0001711081253700558
388,388,10,PhD,0.9564625850340136,0.7,0.6625,1,0.6399999999999999,0.2474350649350649,0.5621267779839207,['customer service'],0.0002728918543803116,184.11655960365513,1,0.07426249467094304,0.0,7.386449433210965e-05
428,428,17,Master,0.974477958236659,1.0,0.345,1,0.58,0.3271224961479199,0.5620845446680418,['organization'],0.0020809249311625057,32.94077209236661,7,0.49906044916700204,0.0,2.2204244465703536e-05
450,450,4,Master,0.9368279569892471,0.9,0.64,1,0.4,0.51235,0.5613877956989248,['communication'],0.000534017182721639,3078.4982408537335,1,0.12443714639902563,0.3333333333333333,0.0020658799731837598
767,767,15,Master,0.9427480916030534,0.7,0.5349999999999999,1,0.58,0.3718648894964684,0.5613342760092459,['leadership'],0.0007263700590432623,179.104806246793,3,0.27704959858747563,0.16666666666666666,0.00013223160030055036
202,202,18,Master,0.9671897289586304,0.8,0.5,1,0.58,0.3419783795749705,0.5613124867683541,['customer service'],0.0007289050699516048,626.1872304711446,2,0.1186180805656307,0.0,0.0002675081387346882
47,47,15,Master,0.96168108776267,0.9,0.4775,1,0.58,0.3179545454545454,0.5613044724126306,['organization'],0.0012712245535652074,25.443882048933766,5,0.21771240047578802,0.0,9.975776272965432e-06
338,338,33,Master,0.9502645502645504,0.7,0.1374999999999999,3,0.6599999999999999,0.393731990794016,0.5608960522646598,"['communication', 'time management', 'customer service']",0.0015187681695632788,54.64526812552512,6,0.4110120587428429,0.5,2.92656872306189e-05
726,726,10,Bachelor,0.9550321199143468,0.9,0.6675,3,0.6,0.2279100458365164,0.5606262257423896,"['time management', 'organization', 'customer service']",0.002105742246944704,310.53710273354153,3,0.17546535428164123,0.0,0.00014718084458905872
472,472,11,Master,0.9812981298129811,0.8,0.2275,4,0.7,0.2658036363636363,0.560620903890389,"['communication', 'organization', 'customer service', 'interpersonal skills']",0.0008134114893751203,417.5617289727931,3,0.10502646864364286,0.0,0.00011845763786428972
791,791,17,Bachelor,0.9785407725321889,0.8,0.7525,1,0.52,0.330656862745098,0.5603011360767483,['communication'],0.0015090594565934723,2703.801643379154,3,0.21881573046942354,0.0,0.0015980714048265232
87,87,28,Associate,0.943864229765013,0.9,0.585,3,0.54,0.3378205492424242,0.5602325877492286,"['communication', 'leadership', 'customer service']",0.001263921234658859,87.6746233799359,3,0.23371516453016636,0.0,5.53492370496753e-05
891,891,16,Associate,0.982028241335045,0.9,0.5,2,0.5,0.4061914620033431,0.5600602627345075,"['organization', 'interpersonal skills']",0.0009824289133909428,113.90810982569376,6,0.4378004847088074,0.0,7.697333769183434e-05
99,99,34,Associate,0.9827044025157232,0.9,0.91,1,0.4599999999999999,0.3224453955135773,0.5600040589056455,['organization'],0.0018428137865991144,42.896825502915,5,0.44935765195419974,0.0,3.4713100188218085e-05
407,407,10,Associate,0.9701739850869926,0.8,0.5,5,0.62,0.2829222027972028,0.5598940593478601,"['communication', 'leadership', 'organization', 'decision making', 'initiative']",0.0024793823782299183,121.30790991180177,4,0.2968297790196612,0.0,7.78109827940519e-05
503,503,34,Master,0.9399441340782124,0.6,0.71,1,0.58,0.3426383399209486,0.5597859153841058,['communication'],0.001027029818540896,37.0639592401932,3,0.1375188290658436,0.0,1.3768052407557416e-05
304,304,29,Bachelor,0.9687943262411348,0.8,0.7375,1,0.52,0.3363004406307978,0.5595195648133529,['organization'],0.0009236570694479498,23.192862394297315,5,0.4084741378176809,0.0,1.706055704614838e-05
502,502,29,Bachelor,0.967849223946785,0.7,0.245,5,0.6799999999999999,0.3196466033966034,0.5591789034136595,"['communication', 'leadership', 'time management', 'organization', 'multitasking']",0.00207191715211096,180.20237735412823,4,0.30277302568955766,0.0,0.0001179008216472163
455,455,11,Associate,0.9601181683899556,0.9,0.8075,3,0.54,0.2545634648370497,0.5591308562901105,"['communication', 'organization', 'initiative']",0.0009975279694964102,1000000.0,3,0.20795576574907762,0.0,0.5617116824941102
874,874,7,PhD,0.9821605550049554,0.8,0.5,4,0.6699999999999999,0.2096612805798852,0.5591144396744611,"['communication', 'organization', 'customer service', 'professionalism']",0.0011396494266713195,1937.691969211993,4,0.419112837358875,0.0,0.0017548844273616363
257,257,6,Master,0.9262899262899262,0.7,0.5175000000000001,1,0.4599999999999999,0.5356207233626589,0.5590652096377903,['organization'],0.0010644621119077582,538.638924273828,5,0.3001995899789407,0.0,0.0002911791030881468
936,936,28,Associate,0.9803030303030305,0.8,0.85,1,0.4599999999999999,0.3730751748251748,0.5589528554778554,['interpersonal skills'],0.00047360676362850104,266.4207944255067,2,0.11418097845808568,0.0,0.00010955800997370689
453,453,18,Bachelor,0.9796650717703348,0.7,0.41,3,0.6,0.3662460317460317,0.558840316700843,"['communication', 'teamwork', 'leadership']",0.00045677979264343715,1137.2792080031288,1,0.11265855713975399,0.0,0.0006921560226351451
154,154,31,Master,0.9699331848552338,0.6,0.255,3,0.6599999999999999,0.3739341473743647,0.5586735626978327,"['communication', 'organization', 'customer service']",0.0007597025908735017,347.3244322949065,3,0.09083625748974325,0.0,8.521937085426326e-05
963,963,27,Associate,0.9706927175843696,0.7,0.5,4,0.5800000000000001,0.3651515151515151,0.5586147263038915,"['communication', 'organization', 'attention to detail', 'customer service']",0.0015145341556119954,30.976457622776415,3,0.157973625215986,0.0,1.3218651017966958e-05
114,114,16,Bachelor,0.9816887080366226,0.8,0.0424999999999999,5,0.6799999999999999,0.347182711038961,0.5585736841153506,"['communication', 'teamwork', 'leadership', 'interpersonal skills', 'initiative']",0.0008833852599428819,27.36113467943367,3,0.2880720142706167,0.0,2.129101461878599e-05
530,530,6,Master,0.953757225433526,0.7,0.77,5,0.62,0.227198606271777,0.5585353044248857,"['communication', 'leadership', 'time management', 'organization', 'customer service']",0.0009616848417073232,195.38090542012247,3,0.4027814317969082,0.0,0.00021256751682925787
354,354,6,PhD,0.9856115107913668,0.8,0.7625,4,0.64,0.1569581339712918,0.5578985912705242,"['time management', 'organization', 'attention to detail', 'customer service']",0.0018740081870229949,119.52271924542599,4,0.2786147737858352,0.0,7.196082977635162e-05
600,600,21,Bachelor,0.9744952178533476,0.7,0.1474999999999999,5,0.6799999999999999,0.3455919786096256,0.5578771153682224,"['communication', 'leadership', 'time management', 'organization', 'customer service']",0.0013931546555502542,17.874140535631398,4,0.3194707804551756,0.0,1.2340533029363783e-05
321,321,13,Bachelor,0.9438202247191012,1.0,0.72,1,0.52,0.2764724517906336,0.5573237580091002,['communication'],0.0004555176414950247,285.31280812282904,2,0.12020433420223108,0.0,0.00012351609317454761
250,250,28,Bachelor,0.966153846153846,0.9,0.5,2,0.56,0.3215960907779089,0.5570942118487574,"['leadership', 'organization']",0.0007074556370239916,5700.509736641791,3,0.3874128645283984,0.0,0.0059652725534625126
792,792,15,Associate,0.9215686274509804,0.9,0.1374999999999999,5,0.62,0.3770148051948052,0.5570113043035396,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']",0.000386840628464482,23574.203231803276,1,0.11344216488585171,0.0,0.01444721127880214
729,729,14,Associate,0.9664804469273744,0.8,0.71,2,0.5,0.3637012987012986,0.5567584343031271,"['time management', 'customer service']",0.0007997179793582982,690.8390417625449,3,0.19148033987497912,0.0,0.00035730922003758797
121,121,30,Bachelor,0.946938775510204,0.9,0.5,2,0.56,0.3254439935064935,0.5563270756029685,"['communication', 'organization']",0.001006977148669757,172.9597364045759,3,0.22445489995060713,0.0,0.00010486244183646521
6,6,16,Associate,0.9565217391304348,0.8,0.6025,3,0.54,0.3470492298399275,0.5560169428650217,"['communication', 'leadership', 'organization']",0.0008876104528454914,264.1076652471489,2,0.2739929601170792,0.0,0.00026061750504443687
77,77,16,Bachelor,0.9650145772594751,0.7,0.3575,2,0.56,0.4322489669421487,0.5559261478085922,"['customer service', 'interpersonal skills']",0.0011440846800377304,34.024250819397196,4,0.2971755925814592,0.0,2.185011143426031e-05
499,499,11,Master,0.9569327731092436,1.0,0.12,3,0.6599999999999999,0.2806532041728762,0.5558892385627872,"['leadership', 'organization', 'initiative']",0.0003033779562344219,29018.955236306283,1,0.06212559831660597,0.0,0.009739235074005405
268,268,11,Master,0.9701986754966888,0.7,0.99,0,0.54,0.2461498039696152,0.5558648087405536,[],0.00018946819302888965,884.3526617690188,1,0.0,0.0,0.0
67,67,16,Bachelor,0.9552238805970148,0.9,0.825,0,0.48,0.3190274841437632,0.5557306333028305,[],0.0013284726920789892,854.2291548729596,6,0.6432765335353089,0.0,0.0008481593231301768
441,441,14,Master,0.956782713085234,0.9,0.4175,1,0.58,0.3207349025974025,0.5556487420877441,['leadership'],0.00037957644520732447,484.5157438781533,2,0.16299107594620074,0.0,0.00028441559139024737
59,59,6,Master,0.9831223628691984,0.8,0.7224999999999999,5,0.62,0.1897938689217759,0.5555003969634527,"['communication', 'leadership', 'organization', 'customer service', 'flexibility']",0.00104641081571667,71.51147126861423,4,0.25230437846220477,0.0,3.898894201102368e-05
764,764,7,Bachelor,0.9815303430079156,0.9,0.605,5,0.5900000000000001,0.2357111111111111,0.555366367634125,"['communication', 'leadership', 'creativity', 'organization', 'customer service']",0.000793684801174595,355.89243449193054,3,0.14360860886538201,0.0,0.00013805209840307112
820,820,11,Master,0.9549878345498783,1.0,0.4449999999999999,1,0.58,0.275760217723453,0.5547268487720237,['communication'],0.0006300710362266319,37.06482401629983,2,0.19434905976216427,0.0,2.5943911617861442e-05
273,273,18,Associate,0.9806949806949808,0.8,0.5575,3,0.54,0.3494032738095238,0.5546404802123552,"['communication', 'organization', 'customer service']",0.001146715683571817,458.2008906437288,5,0.38291859965148994,0.0,0.00031594760745661795
435,435,10,Associate,0.934402332361516,1.0,0.785,3,0.54,0.2220551948051947,0.5545567916777101,"['communication', 'time management', 'organization']",0.0012771193698041358,249.13588250315658,3,0.3042881414588621,0.0,0.0002047702065349923
884,884,17,Bachelor,0.976913730255164,0.8,0.4425,3,0.6,0.3086173611111111,0.5545265813588498,"['leadership', 'organization', 'interpersonal skills']",0.001330176557961385,271.6368131645624,5,0.3893187307657722,0.0,0.00019043553567241422
106,106,11,Bachelor,0.9547657512116317,0.7,0.9525,2,0.56,0.2324999999999999,0.5544765751211631,"['communication', 'customer service']",0.000736963095858235,205.2691727215344,4,0.21191877266034775,0.0,9.399997061315641e-05
39,39,12,Bachelor,0.9912663755458516,0.8,0.2099999999999999,5,0.6799999999999999,0.2732858481724461,0.5541123920063189,"['communication', 'leadership', 'problem-solving', 'organization', 'customer service']",0.0005817236618033304,277.3962221341448,2,0.09023442822467087,0.0,9.014782513880242e-05
182,182,11,Master,0.9601659751037344,0.9,0.5,2,0.62,0.2331643390855719,0.553965899236045,"['communication', 'reliability']",0.0010022498534995035,501.880301914781,4,0.3908998861875972,0.3333333333333333,0.00042033357130099436
723,723,9,Master,0.9723837209302324,0.8,0.78,2,0.5900000000000001,0.208810989010989,0.55388166879632,"['communication', 'customer service']",0.002239357317102828,489.5764788858513,5,0.328820901950895,0.0,0.0002898904044346284
509,509,10,Bachelor,0.9792648444863336,0.8,0.5,4,0.64,0.2320980361102312,0.5535558952817028,"['communication', 'organization', 'interpersonal skills', 'initiative']",0.0019282220433988492,112.32118004543932,5,0.30972980516889703,0.3333333333333333,5.9046318720741975e-05
373,373,11,Master,0.9552469135802468,0.6,0.88,1,0.58,0.2598811188811188,0.5534890270223602,['organization'],0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
621,621,18,Bachelor,0.9450800915331808,0.7,0.5925,3,0.6,0.2975194805194805,0.5530138533091622,"['communication', 'critical thinking', 'reliability']",0.0012253448464031105,96.0005772170599,5,0.24003490166528613,0.0,4.149605970561388e-05
319,319,9,PhD,0.9759358288770054,0.7,0.63,2,0.65,0.2076332288401254,0.5528835515397381,"['organization', 'customer service']",0.0009556534455758235,338.07148417045806,3,0.23415209401838588,0.0,0.00021382117556453708
656,656,15,Master,0.9660144181256436,1.0,0.0725,2,0.62,0.3360784632034632,0.5526749807736033,"['leadership', 'initiative']",0.000841031903270323,100.8497170499114,2,0.12403042797128902,0.0,4.5049396954578205e-05
76,76,7,Master,0.9665338645418328,0.9,0.5,5,0.65,0.1864987086776859,0.552602999057489,"['leadership', 'analytical skills', 'organization', 'customer service', 'initiative']",0.0014291232332839818,72.83075602194425,4,0.3266742910959534,0.0,5.141307915643603e-05
134,134,34,Bachelor,0.9746987951807228,0.7,0.425,3,0.6,0.3399819214876033,0.5519644559643533,"['time management', 'customer service', 'multitasking']",0.00136350931600158,47.550894386596035,5,0.4720388947405186,0.0,4.042074461301512e-05
487,487,17,Master,0.973297730307076,0.8,0.6275,0,0.54,0.3181313131313131,0.5515191669701016,[],0.0007531765270136911,1058.0889923280356,2,0.1313610197055323,0.0,0.0005005763715235482
948,948,23,Associate,0.9806896551724138,0.6,0.6875,3,0.54,0.3602654958677685,0.5508986142775719,"['organization', 'customer service', 'interpersonal skills']",0.0008901848444511163,250.40476372363915,3,0.17166331385808317,0.3333333333333333,0.00011250718196947512
255,255,18,Bachelor,0.9723600283486888,0.8,0.5,2,0.56,0.3316126972201352,0.5507198120009095,"['communication', 'organization']",0.001702630523250337,51.143923235901525,2,0.10254455602445503,0.25,1.6187809719343282e-05
336,336,10,Master,0.9486725663716814,0.7,0.9125,0,0.54,0.2618181818181818,0.5506627111826228,[],0.0005762454857865314,188.96750011981098,1,0.1546442459664912,0.0,0.00015786837344919808
506,506,15,Bachelor,0.9728958630527818,0.7,0.7475,1,0.52,0.3352770562770563,0.550622703188395,['initiative'],0.0003842739418333968,57.664178477771074,1,0.0771725886173727,0.0,2.4040612128808427e-05
967,967,7,Associate,0.9696969696969696,0.7,0.685,7,0.61,0.2369025974025974,0.5505404761904762,"['communication', 'leadership', 'problem-solving', 'organization', 'customer service', 'interpersonal skills', 'multitasking']",0.0009242537959731206,208.33809255180736,3,0.23644939466584086,0.0,0.00013306135720004793
184,184,11,Bachelor,0.955242966751918,1.0,0.5449999999999999,2,0.56,0.2548417207792207,0.5504768129089581,"['communication', 'organization']",0.0010424441643588774,112.44688950554882,3,0.3378766371264544,0.0,0.00010262507027424316
228,228,18,Associate,0.9550321199143468,0.5,0.6675,2,0.5,0.4605227272727272,0.5504100301732529,"['communication', 'time management']",0.0005992723405316026,311.95836492307075,2,0.20924011927789743,0.0,0.00023508446627815632
217,217,21,Bachelor,0.9624352331606216,0.6,0.5700000000000001,3,0.6,0.3235064935064935,0.5502954713680102,"['teamwork', 'problem-solving', 'customer service']",0.0024112229767041483,366.4942578352212,5,0.25074546676658854,0.0,0.00016548373147272426
924,924,19,Bachelor,0.9625292740046838,0.7,0.5675,3,0.6,0.2894372294372294,0.5498340962316371,"['communication', 'customer service', 'reliability']",0.0011137433027939676,98.7202354521908,3,0.31656007953436455,0.0,8.441339190576383e-05
440,440,13,Bachelor,0.983453981385729,0.8,0.0825,5,0.6799999999999999,0.3039488636363636,0.549780057229482,"['communication', 'leadership', 'organization', 'decision making', 'initiative']",0.0006412361418824126,827.6722067185443,1,0.14659577330672763,0.0,0.000655469902338066
773,773,7,Master,0.9716535433070866,0.8,0.9125,3,0.57,0.1773585164835164,0.5496229092757635,"['communication', 'organization', 'attention to detail']",0.0010326602176951205,1096.0229925295225,5,0.4012777289040662,0.0,0.0007919841646029364
292,292,11,Bachelor,0.9765853658536584,0.8,0.5,4,0.64,0.219568783068783,0.5495291715060008,"['leadership', 'organization', 'customer service', 'initiative']",0.0008233921488433403,350.38914895539335,3,0.11919986046001753,0.0,0.00011281588270535378
922,922,15,Associate,0.9791976225854384,0.9,0.8175,1,0.4599999999999999,0.3180643668831169,0.5490890723234789,['adaptability'],0.000508990975313153,83.60701398477353,1,0.014563015823432713,0.0,6.577639160352029e-06
669,669,11,Master,0.9745370370370372,0.9,0.5800000000000001,1,0.58,0.2386312809917355,0.5490430880012244,['initiative'],0.0006123168987354352,52.571449585119744,3,0.18546379351693906,0.0,2.6336516160014046e-05
740,740,17,Associate,0.959896507115136,1.0,0.5675,2,0.5,0.3208499162128194,0.5489946255753594,"['organization', 'initiative']",0.0008044303793162684,93.28229539559007,4,0.46791716080367823,0.0,9.432040735928569e-05
192,192,6,Associate,0.9737876802096984,0.9,0.5925,6,0.54,0.2874481434058898,0.5488632110427368,"['communication', 'teamwork', 'organization', 'customer service', 'decision making', 'interpersonal skills']",0.00035318826068401067,389.1994182253583,1,0.04545250093617382,0.0,9.556590520185725e-05
167,167,39,PhD,0.9662802950474184,1.0,0.1274999999999999,0,0.6,0.3315833333333333,0.5488530295047418,[],0.0005318385176826389,1000000.0,3,0.1906572536761296,0.0,0.5149864745988806
454,454,11,Associate,0.9798488664987406,1.0,0.515,3,0.54,0.277582615629984,0.5487596713388693,"['organization', 'customer service', 'initiative']",0.001217268729783084,447.3138388996379,5,0.18883174731695532,0.0,0.00015210383106581301
853,853,24,Associate,0.9428571428571428,0.7,0.925,2,0.5,0.3061310160427807,0.5486250190985485,"['organization', 'customer service']",0.0012654642157328316,66.50993083241208,4,0.3168381955590796,0.0,4.553732567408607e-05
653,653,8,Bachelor,0.9695121951219512,1.0,0.86,3,0.54,0.1653675595238095,0.5485614873693381,"['organization', 'critical thinking', 'decision making']",0.0009783949153058013,171.29392787447205,3,0.18414144075006628,0.0,8.519994260334855e-05
