ID,Role,Resume_Skills,Skill_Match_Score,Years_of_Experience,Education_Level,Sentiment_Score,Potential_Spelling_Issues,Keywords,Technical_CV_Score,Managerial_CV_Score,Overall_CV_Score
749,Accountant,"['prairie view a&m university', 'excel', 'sysco foods company', 'state accounting professional affiliations', 'gl', 'macros', 'powerpoint', 'contracts', 'outlook and access', 'peoplesoft', 'state accounting bba', 'the sysco corporation', 'sap', 'time management', 'state', 'chamber of society completed', 'ar', 'research', 'cfo', 'macros,', 'po', 'pvamu', 'microsoft office', 'state analyze', 'highlights microsoft office', 'resource']",0.0,0.0,Associate,0.18068181818181817,139,"['accountant', 'department', 'analysis', 'office', 'reports', 'view', 'financial', 'reconciliation', 'compliance', 'company', 'ï¼', 'city', 'state', 'systems', 'operating', 'process', 'companies', 'accounting', 'internal', 'controls']",0.0053333723347575804,0.6382257630221744,0.01235932414348308
265,Engineer,"['jquery', 'dao', 'nepalese student association (nsa', 'structured query language', 'html5', 'cycleâ', 'agile software development', 'javascript', 'sql', 'php', 'nepal tourism board', 'security', 'robotics club', 'tcp & http', 'tdd', 'clean coding', 'selenium', 'rs485', 'aop', 'state created', 'mvc', 'android studio operating systems', 'visitor management system', 'jsp', 'js', 'distributed systems', 'quality assurance', 'queue management system', 'qms', 'ntb', 'client/server version control', 'scrum', 'tribhuvan university', 'nepal army club', 'junit test', 'spring boot', 'database design', 'project management', 'data, transaction management', 'national robotics competition', 'css', 'codeigniter', 'skills programming languages', 'rest', 'html', 'lamar university city', 'react', 'extremetix', 'version control tools', 'sdk', 'junit', 'â€˜webtix', 'spring core containerâ', 'state', 'android', 'robotics association of nepal', 'lamar university', 'linux, windows experience information technology intern', 'angular', 'phonegap and titanium', 'selenium webdriver', 'single page application', 'jquery, bootstrap,â selenium webdriver', 'nfc', 'xml', 'waterfall', 'restful-web services', 'java', 'c frameworks and libraries', 'sql server', 'vms (visitors management system', 'bower, grunt,', 'codeigniter mvc framework', 'svn', 'tribhuvan university city', 'page object model', 'ant practices', 'kathmandu engineering college', 'vms', 'spring data jpa', 'soa - service oriented architecture', 'qa', 'communication', 'ticketing solution company', 'behavioral', 'agile', 'problem-solving', 'transaction, validation,', 'oracle', 'object oriented programming']",0.4,1.0,Master,0.11060267857142858,373,"['test', 'automation', 'development', 'design', 'using', 'java', 'data', 'spring', 'like', 'management', 'web', 'based', 'city', 'state', 'framework', 'automated', 'applications', 'developed', 'nepal', '2013']",0.007254552003875598,0.48638446714255074,0.012347679811805415
370,Sales Representative,"['mcintyre hall performing arts center served', 'culinary arts and hospitality management division sep', 'leadership', 'nutrition developed', 'the american culinary federation', 'ncsf national council on strength and fitness accomplishments awarded', 'american culinary federation served', 'created', 'budget', 'project management', 'the council for hotel, restaurant', 'dshs', 'the american culinary federation accreditation commission served', 'czechoslovakia successfully', 'the council for hotel, restaurant and institutional education', 'sep 2006 company name - city', 'state', 'coordinated', 'swinomish', 'state administered', 'advance food safety', 'institutional education', 'restaurant management', 'washington state university - city', 'hotel and restaurant administration', 'state hotel and restaurant administration professional affiliations fmp food service management professional national restaurant association cfbe certified food and beverage executive american hotel and lodging association certified instructor', 'skagit community foundation board', 'the washington association of occupational educators represented', 'national restaurant association certified personal and group fitness instructor', 'washington state university hotel and restaurant administration']",0.0,0.0,Bachelor,0.1042965367965368,69,"['professional', 'hospitality', 'management', 'administration', 'public', 'programs', 'company', 'training', 'city', 'state', 'foundation', 'culinary', 'restaurant', 'served', 'program', 'hotel', 'education', 'food', 'association', 'american']",0.0055565129932510894,0.6190506564884196,0.012338552979053416
46,Manager,"['09/2011 general accountant company name job description', 'microsoft', 'additional information personal', 'accounting &', 'balance sheet ability', 'general accountant professional summary', 'financial, financial', 'quickbooks', 'national bank', 'customer service', 'jan alexandria university personal information full name', 'communication', 'balance sheet']",0.2,0.0,Associate,0.0,123,"['general', 'accountant', 'accounting', 'accounts', 'sheet', 'financial', 'customer', 'account', 'bank', 'complete', 'information', 'process', 'details', 'preparation', 'reports', 'prepare', 'expense', 'ledger', 'reconciliations', 'status']",0.006606675242741451,0.5361080933937509,0.012332913149709752
347,Analyst,"['rfid', 'healthcare', 'state business analyst worked', 'java', 'state information technology (internship', 'excel', 'a business management of the industries institution', 'global language institute city', 'simple life festival', 'sql', 'php', 'crm', 'central sterile supplies department', 'taiwan information management bachelor of science bachelors of information management information technology', 'er', 'facebook fan', 'national taipei university of nursing and health science city', 'gpa', 'css', 'state', 'power point', 'business marketing, international trade (import and export) app development sem', 'metropolitan state university city', 'usa business administration', 'tourism bureau', 'recorder education', 'financial accounting', 'html', 'skills language', 'business administration', 'customer', 'erp system', 'microsoft office', 'cording, programming', 'qms statistics', 'registration, pharmacy,', 'expand']",0.2,0.0,Master,0.0,109,"['information', 'technology', 'mba', 'business', 'management', 'healthcare', 'analyst', 'skills', 'english', 'customer', 'september', 'company', 'city', 'state', 'including', 'department', '2015', 'taiwan', 'planned', 'science']",0.006595205969210216,0.5352071238817582,0.012310178001790342
20,Manager,"['adp', 'payroll', 'state business management mba', 'project management', 'university of phoenix - city', 'state performed', 'state closely', '06/2016', 'benefits broker', 'communication', 'state human resources']",0.2,0.0,Bachelor,0.10544507575757575,208,"['hr', 'human', 'management', 'employment', 'benefits', 'plans', 'staff', 'employee', 'programs', 'resources', 'policies', 'company', 'city', 'state', 'developed', 'new', 'employees', 'health', 'including', 'procedures']",0.006270433390784632,0.5603620668600127,0.012305666302721415
842,Analyst,"['coke', 'mro', 'state performs', 'state created', 'additional information certifications national academy of sports medicine', 'leadership', 'procurement services', 'resource units', 'obtained pennsylvania insurance license', 'repairs', 'lime', 'works', 'california university of pennsylvania', 'current procurement analyst city', 'state', 'operations']",0.0,2.0,Bachelor,0.0,95,"['procurement', 'business', 'skills', 'company', 'city', 'state', 'strategic', 'sourcing', 'supplier', 'management', 'spend', 'strategy', 'commodity', 'opportunities', 'strategies', 'works', 'demand', 'day', '2009', 'insurance']",0.00634615888539587,0.5540840600309538,0.01230151042709473
907,Administrator,"['odmhsas', 'bail bond and recovery) proven', 'oklahoma department of corrections community sentencing division', 'leadership', 'oklahoma department of corrections', 'compile', 'mental health', 'state skills', 'mentored', 'cpr', 'the criminal justice', 'advocate general monitoring', 'the department of mental health developed the advocacy conditional release monitoring program', 'regimented inmate disciplinary', 'collaborated with oklahoma department of mental health and substance abuse services', 'the oklahoma forensic review board']",0.0,0.0,Bachelor,0.09166666666666666,71,"['advocate', 'mental', 'health', 'programs', 'oklahoma', 'county', 'courts', 'company', 'skills', 'state', 'facilities', 'department', 'program', 'consumers', 'consumer', 'board', 'budget', 'division', 'services', 'community']",0.005576197413443457,0.614528181263818,0.012301002576020119
180,Engineer,"['skills new', 'ms office', 'trainer', 'skills c', 'the employees & evaluating', 'java', ""mar'12 - apr'12"", 'sql', ""employee's grievances & complaints &"", 'project management institute(pmi)', 'visual', 'state accomplishments organization design & development project management compensation management international human resource management managerial behavior & effectiveness system analysis & design industrial project ashok leyland', 'hr manuals', 'completed a project', 'project management', 'professional in human resources', 'hrd club', 'interpersonal skills good communication', 'sap implementation search engines &', 'human resource crescent business school - city', 'isbr business school', 'training & development', 'gpa', 'completed', 'state', 'nabh', 'epf', 'venkateshwaraa engineering college - city', 'national accreditation board for hospitals & healthcare providers', 'prepared &', 'vels university', ""kpi/kra's"", 'compensation', 'corporate social responsibility & safety', 'communication', 'conferences &', 'secondary school - city', 'core team', 'microsoft office', 'c++', 'the environment, management effectiveness,', 'state developed', 'interviews', 'esi', '09/2014 hr executive company', 'motivation', 'hrms', 'training coordinator', 'hr systems team', 'crescent business school', 'recognition & commitment', 'gpa 2006 high school : computer', 'b.e :', 'ashok leyland']",0.4,0.0,Master,0.12045454545454545,143,"['hr', 'company', 'new', 'employee', 'project', 'management', 'office', 'team', 'city', 'state', 'developed', 'human', 'aspects', 'training', 'employees', 'business', 'school', 'ashok', '12', 'core']",0.006952963371272087,0.5058679247630649,0.012294589090637643
890,Unknown Role,"['skill highlights nutritional counseling oral cancer screenings smoking cessation preventative care â â soft tissue management dentrix dental software digital radiographs professional', 'state community service', 'nova southeastern university - city', 'tidewater technical institute - city', 'state assess', 'florida state college - city', 'state']",0.0,0.0,Master,0.1,47,"['dental', 'hygienist', 'experience', 'patient', 'care', 'patients', 'health', 'hygiene', 'state', 'florida', 'oral', 'soft', 'company', 'city', 'periodontal', 'treatment', 'sealants', 'conditions', 'science', 'college']",0.0055406254454513975,0.6157380778115749,0.012281011350035323
552,Developer,"['state information', 'co-founder', 'state performed', 'leadership', 'current company name - city', 'windows', 'sql', 'database design', 'microsoft', 'project management', 'project management active directory system', 'microsoft office database design sap business objects/web intelligence microsoft sharepoint', 'faculty', 'software development', 'state management information systems bachelor of science : information and decision sciences', 'business objects', 'affiliations quality-driven information technology', 'state', 'university of illinois - city', 'science : management information systems', 'state documented', 'microsoft access', 'html', 'microsoft sharepoint', 'communication', 'microsoft office', 'c++', 'pl/sql', 'state developed', 'created oracle', 'problem-solving']",0.4,0.0,Master,0.12380952380952381,167,"['information', 'web', 'design', 'adobe', 'requirements', 'development', 'windows', 'server', 'management', 'sql', 'microsoft', 'database', 'business', 'support', 'materials', 'user', 'company', 'city', 'state', 'systems']",0.006934872785031126,0.5060589201742492,0.012279068713954669
48,Manager,"['payroll', 'reporting & mis', 'the office orders', 'india computer science coursework in computer science accomplishments', 'employee master data processing in sap hcm', 'leadership', 'loan', 'excel', 'u k human resource management mba :', 'hrss & payroll processes', 'indian customer care centers', 'india recruitment', 'gdc', 'married interests cooking & singing highly', 'india human resource coursework in business administration', 'word & ppt', 'adhoc query as &', 'a training process', 'mh', 'mint', 'profiles', 'hero, business games', 'human resource mit school of business - city', 'mgm college - city', 'weekly fun briefings', 'powerpoint', 'benefits, business administration', 'ctc', 'game possibilities', 'new hire setup', 'sap hiring', 'summer internship', 'hr executive company name - city', 'mis', 'shared services', 'contract/ flexi', 'implementation of iso 9000', 'created a rewards & recognition', 'processing payroll', 'recruitment, reporting', 'success', 'google search', 'lateral hiring', 'il', 'employee engagement', 'mis & reporting', 'time', 'communication', 'medical check-up team', 'nut stacker', 'contractual/ probation', 'microsoft office', 'uploading electronic fund transfer file', 'sla', 'f&a', 'monthly recruitment mis & several', 'employee joining & induction', 'tata motors limited - pune', 'talent acquisition hr projects', 'processing ijp release', 'highlights microsoft office', 'recruitment, attendance management system', 'linkedin search', 'hr/ fte', 'job postings', ""technical interview panelist's""]",0.2,0.0,Master,0.05,278,"['hr', 'recruitment', 'payroll', 'processing', 'employee', 'master', 'data', 'office', 'hiring', 'job', 'various', 'offer', 'candidate', 'business', 'team', 'weekly', 'training', 'science', 'human', 'resource']",0.006423094774101369,0.5457124465392957,0.012272139080845597
350,Analyst,"['the trust fee unit', 'ufars superior', 'excel', 'oversee', ""school district's"", 'current budget finance', 'state reviewed', 'peoplesoft', 'state business administration-finance skills accounting: financial audit', 'ap', 'financial', '5-star customer service', 'state university of wisconsin', 'sap', 'budget finance specialist senior summary dynamic', 'time management', 'sap/ms office suite', 'highlights financial', 'sap experience company', 'financial analysis & planning', 'ufars', 'state co-supervise', 'wells fargo funding', 'budget/finance specialists', 'state responsible', '5-star customer service award', 'human resources']",0.0,0.0,Master,0.11405372405372405,100,"['budget', 'finance', 'financial', 'management', 'analysis', 'account', 'budgeting', 'business', 'process', 'school', 'team', 'customer', 'service', 'support', 'clients', 'city', 'state', 'daily', 'accounts', 'loan']",0.005492735822269049,0.6187290683823979,0.012271283836724331
349,Manager,"['state created a key-performance-indicator dictionary', 'gwr', 'regional', 'excel', 'profit', 'oversee', 'maintained excel', 'budget, business intelligence, call center, finance', 'regional vp', 'food and beverage', 'lakeland college', ""state accounting bachelor's"", 'dma', ""business basics'"", 'time management', 'state accounting skills accounts', 'state', 'p&l review', 'quarterly earnings call and board meetings', 'state promoted to budget and reporting analyst', 'business intelligence system', 'f', 'state promoted to regent street mcdonalds', 'lean implementation exceptionally', 'state implemented', 'p&l', 'vp of finance', 'created a profit', 'accounting upper iowa university', 'datavision', 'resort', 'forecast', 'department']",0.0,0.0,Master,0.05060606060606061,158,"['corporate', 'director', 'finance', 'forecasting', 'financial', 'company', 'ï¼', 'city', 'state', 'budget', 'forecast', 'regional', 'vice', 'monthly', 'review', 'new', 'manager', 'worked', 'general', 'sales']",0.005684891491937909,0.6033365962600873,0.012267528104616484
888,Sales Representative,"['freddie mac', 'state performed', 'arch mi', 'work history mortgage banking underwriter ii', 'clients mac office', 'state analyzed', 'the home affordable refinance program', 'delegated mortgage insurance', 'cmg', 'r.e.a.d.y. program', 'financial reporting', 'underwriter ii', 'state', 'guidelines and exception matrix for mortgage insurance', 'mortgage insurance', 'data entry', 'the pmi mortgage insurance', 'documentation financial imaging insurance inventory loan', 'the retail and education alliance', 'sole proprietors', 'communication', 's-corps', 'fannie mae', 'loan prospector (lp', ""arch mi's"", 'credit evaluations', 'state analyze', 'risk analysis', 'partnerships']",0.2,0.0,Master,0.1707070707070707,186,"['mortgage', 'underwriter', 'company', 'city', 'state', 'loan', 'documentation', 'credit', 'risk', 'guidelines', '000', 'support', 'insurance', 'underwriting', 'level', 'performed', 'data', 'entry', 'requests', 'shipping']",0.006047209934670712,0.5741858125069748,0.01225883703615414
322,Manager,"['payroll', 'finance', 'coded', 'leadership', 'interpersonal', 'excel', '403b', 'g/l', 'notice of cancellation', 'state aided', 'william paterson university', 'microsoft', 'powerpoint', 'â—\u200bâ â â â worked', 'pto', 'peoplesoft', 'w-2', 'quickbooks', 'apr 2011 company name', 'gpa', 'csc point', 'state retrieved', 'state created', 'cfo', 'â—\u200bâ â â â', 'accounting/finance', 'communication', 'adp', 'journal', 'administrative, accounting, payroll, human resources']",0.2,0.0,Bachelor,-0.3159090909090909,226,"['payroll', 'accounting', 'skills', 'organized', 'excel', 'data', 'entries', 'company', 'ï¼', 'city', 'state', 'finance', 'prepared', 'daily', 'reports', 'accounts', 'payments', 'received', 'invoices', 'files']",0.0075280622914161615,0.4566900540325157,0.012244109065143472
141,Manager,"['unix additional information key', 'personnel', 'leadership', 'magtf planning specialist', 'alcatel', 'command post', 'communication skills', 'columbia southern university', 'dod ia', 'budget', 'microsoft', 'continuous process improvement awareness skills active directory', 'specialty training information technology aviation supply', 'manage', 'organizational', 'communication', 'gunnery sergeant', 'adp', 'organization', 'iraq responsible', 'hp-ux', 'resource', 'iava']",0.2,0.0,Bachelor,0.0,175,"['planning', 'windows', 'active', 'skills', 'management', 'maintained', 'network', 'data', 'cabling', 'support', 'personnel', 'assets', 'responsible', 'unit', 'inventory', 'information', 'government', 'aviation', 'service', 'medal']",0.006561470827904336,0.5325570577100355,0.012243305987134604
194,Manager,"['microsoft office suites', 'excel', 'irs', 'computer information systems', 'sox sections', 'sarbanes-oxley', 'intermediate accounting ii', 'nys-45-att', 'powerpoint', 'calbench', 'vita/tce certificate', 'tax accounting', 'vlookups', 'fasb & gaap standards (accounting standards codification', 'sas', 'quickbooks', 'hunter college internal revenue service', 'state', 'state accounting core', 'coordinated', 'corporate finance', 'suta', 'managerial accounting', 'advanced accounting i & ii', 'nys', 'science accounting principles i & ii', 'business organization', 'financial accounting', 'state taxation core', 'financial accounting bachelors', 'data analysis', 'accountant skills quickbooks', 'intuit proseries', 'data analysis & management', 'ct-3-s/ct-34-sh', 'current company name', 'economic development']",0.2,6.0,Master,-0.11944444444444445,196,"['analysis', 'standards', 'accounting', 'company', 'ï¼', 'city', 'state', 'cash', 'payroll', 'credit', 'card', 'financial', 'business', 'statements', 'tax', 'corporate', 'nys', 'revenue', 'customer', 'taxation']",0.008361733952491004,0.3859374498418213,0.012177699572877884
708,Unknown Role,"['powertrain 2011 center naval aviation technical training', 'maintains', 'state aviation mechanic 06/2011', 'faa', 'drivetrain power', 'researching', 'leadership', 'navigation of faa', 'airframe & powerplant mechanic', 'the chief mechanic', 'trusted', 'memberships and professional affiliations', 'knowledgeable', 'training high school']",0.0,1.0,Associate,0.0,47,"['aviation', 'mechanic', 'faa', 'airframe', 'experience', 'aircraft', 'systems', 'professional', 'state', 'maintenance', 'flight', 'troubleshooting', 'components', 'city', 'performing', 'engine', 'required', 'changes', 'training', 'school']",0.006029974494254493,0.5676870207313816,0.012159758868584964
418,Developer,"['house', 'leadership', 'the national nahb competition', 'registered investment representative', 'created', 'participated', 'college football', 'program mentor', 'interests endowment fund chair', 'arizona state university', 'w.p. carey school of business ï¼\u200b city', 'skills', 'investment banking', 'habitat for humanity', 'state', 'state created', 'implemented global investment sales', 'additional information delta sigma pi:', 'real estate', 'irr']",0.0,0.0,Bachelor,0.13749999999999998,134,"['senior', 'investment', 'banking', 'sales', 'analyst', 'company', 'ï¼', 'city', 'state', 'quota', 'attainment', 'outside', 'solutions', 'financing', 'project', 'financial', '2009', 'scholarship', 'obama', 'program']",0.005341309870017971,0.6180999765067791,0.012113263317241146
581,Analyst,"['state accounting', 'leadership', 'excel', ""washington hospital center's"", ""whc's"", 'xerox', 'powerpoint', 'critical thinking', 'accounting', 'xerox corporation', 'lotus', 'quickbooks', 'analyzed financial reports', 'senior management', 'developed', 'written communication', 'state skills', 'coordinated daily accounting functions', 'presentations', 'lotus notes', 'washington hospital center', 'communication', 'reports', 'skills lawson, invision', 'customer', 'accounting strayer university', 'problem-solving', 'notes', '02/2011 staff accountant company name', 'concise']",0.2,0.0,Master,0.03333333333333333,247,"['accounting', 'financial', 'analysis', 'management', 'internal', 'lawson', 'excel', 'reports', 'controls', 'cost', 'reconciled', 'accounts', 'monthly', 'fixed', 'prepared', 'asset', 'construction', 'business', 'hospital', 'center']",0.006393359030495065,0.5353680437949642,0.012112151200666
9,Manager,"['state enforced', 'customer service', 'chase', 'aml closures', 'benefits system', 'intern 06/2008', 'state monitor', 'telephone', 'state develop', 'state', 'cashier', 'sme', 'chase.com', 'fosters', 'wright state university - criminal', 'morgan chase', 'state criminal', 'account restrictions', 'kyc', 'telephone banking', 'state promoted']",0.0,0.0,Associate,0.0,172,"['member', 'services', 'customers', 'service', 'ï¼', 'company', 'city', 'state', 'peer', 'new', 'chase', 'customer', 'information', 'account', 'assistance', 'online', 'accounts', 'duties', 'credit', 'cash']",0.005743244389712961,0.5836037647897252,0.012076393533133223
834,Manager,"['baptist university city', 'leadership', 'excel', 'first aid', 'state business administration associate of arts affiliations', 'state group fitness instructor', 'microsoft', 'powerpoint', 'inward fitness', 'st. louis community college city', 'state technical specialist ii ensure', 'powerpoint quick', 'missouri baptist university city', 'intern professional profile', 'cpr', 'state customer service', 'communication', 'state group fitness instructor developed', 'state fitness coach worked', 'first aid certification skills exercise science: online', 'corporate wellness', 'oracle']",0.2,7.0,Master,-0.25,131,"['fitness', 'experience', 'customer', 'service', 'skills', 'wellness', 'training', 'client', 'sales', '2017', 'company', 'city', 'state', 'group', 'clients', 'order', 'exercise', 'instructor', 'class', 'science']",0.008939563870699871,0.33015474564633107,0.012046592840340101
726,Engineer,"['payroll', 'independent accounting consultant company name', 'excel', 'coffee shop', 'accounting department', 'financial statement preparation', 'recruit', 'usa skills', 'quickbooks payroll systems', 'state report', 'quickbooks', 'process retail sales revenue', 'quickbooks pro', 'time management', 'state', 'highlights financial', '02/2007 accounting and human resources', 'bank statement reconciliations â', 'cfo', 'power point', 'state process receivables', 'manage', ""worker's compensation audits assist"", 'current staff accountant company name', 'microsoft office', '06/2010 accounting', 'process', 'â education bachelor of science : business management arizona state university']",0.0,0.0,Bachelor,0.0909090909090909,75,"['accounting', 'software', 'payroll', 'employee', 'benefits', 'financial', '08', 'company', 'ï¼', 'city', 'state', 'process', 'provide', 'monthly', 'tax', 'assist', 'accounts', 'clients', 'quickbooks', 'manage']",0.005448424103874466,0.6041269176411953,0.012043129025666179
79,Teacher,"['crm', 'collaborated', 'established', 'donor relations', 'state', ""the international children's"", 'communication', 'liberty university - city', 'time management', 'salesforce team', 'strategic thinker', 'created']",0.2,0.0,Bachelor,0.27073194662480377,69,"['donor', 'professional', 'classroom', 'children', 'choir', 'skills', 'communication', 'crm', 'company', 'city', 'state', 'relationships', 'giving', 'goals', 'donors', 'gifts', 'team', 'states', 'pass', 'sol']",0.005626049540056754,0.5891645411328562,0.01203039843781461
699,Manager,"['target managed', 'healthcare', 'analyst - business intelligence and analytics - strategic pricing 02/2012', 'excel', 'analyst - business intelligence and analytics - healthcare 05/2013', 'managed the pricing and promotions', 'highlights collaborative', 'critical thinker', 'sql utilized access/sql', 'microstrategy', 'merchandise reporting analyst 06/2009', 'business analyst', 'sql', 'access', 'vba', 'state analyzed', 'merchant', 'critical thinking', 'sas', 'oversaw executive', 'allocated', 'use sas enterprise guide', 'university of', 'coordinated', 'utilized', 'retail product management', 'partnered', 'target', 'developed', 'recapped', 'data visualization', 'communication', 'efficiently', 'data analysis', 'interns', 'gui', 'state developed', 'strategic management 2014 carlson school of management, university of minnesota bachelor of science : marketing and advertising 2006 carlson school of management/school of journalism and mass communication', 'retail inventory management', 'state prioritize', 'excel macros', 'state worked with', 'executive']",0.6,0.0,Bachelor,0.10327600327600328,82,"['business', 'analytics', 'reporting', 'worked', 'inventory', '05', 'company', 'city', 'state', 'requests', 'team', 'clients', 'sales', 'determine', 'various', 'managed', 'vendors', 'selling', 'orders', 'stores']",0.0075973871793317375,0.43291366990721764,0.012012831503038172
558,Manager,"['microsoft', 'education', 'communicated', 'leadership', 'delta', 'cbp responsible', 'training 2003', 'usa academics technical skills', 'scheduling accomplishments promoted 2', 'cbp', 'maintained red/black', 'execute', 'creativity', 'skills strategic planning team building personable client', 'time management', 'coach', 'state', 'current passenger service concourse manager company']",0.0,0.0,Associate,0.0,40,"['service', 'concourse', 'manager', 'employees', 'work', 'team', 'management', 'company', 'ï¼', 'city', 'state', 'daily', 'operation', 'safety', 'responsible', 'leaders', 'provided', 'provide', 'managed', 'aircraft']",0.005706175388862384,0.5806918070693479,0.012002912922938737
159,Manager,"['02/2011 company name city', 'university of wisconsin city', 'leadership', 'biking hiking scuba reading bible', 'state challenged', 'usa texas art education', 'iii', 'creativity', 'photoshop, mac', 'radar', '05/2014 company name city', 'board', 'initiated', 'taeaâ', 'tx experience visual arts', 'state formulated', 'nance studios', 'digital design http://swh.springbranchisd.com/ visual arts', 'volunteer', 'state', 'spirit', 'riddle gallery', 'usa advanced placement', 'usa studio art bachelor of science : art education', 'state oversee', 'houston baptist university city', 'committed', 'clayhouston', 'nahsâ', 'teacherâ', 'tx', 'naea', 'texas association of private and', 'kansas city art institute city', 'http://www.faithwest.org/.â', 'problem-solving', 'visual arts']",0.0,0.0,Master,0.2,201,"['visual', 'arts', 'teacher', 'art', 'education', 'students', 'member', 'classroom', 'lesson', 'state', 'juried', 'exhibition', 'houston', 'tx', '02', 'company', 'city', 'http', 'www', 'org']",0.005093089338016401,0.6286329074971837,0.012000138266612642
804,Manager,"['affiliations project management institute', 'finance', 'skills accounting', 'the association for talent development', 'leadership', 'change management', 'instructional design', 'state project management', 'general managers and operations managers', 'client relations and program management learning', 'california state univeristy', 'science', 'project management', 'eclipse', 'operational effectiveness phases i - iv for select service', 'peoplesoft', 'the change management', 'online teaching and learning creating effective collaborative learning experiences', 'state accounting bachelor of science : business administration', 'qualifications microsoft office', 'program management', 'jamaica business administration publications', 'gpa', 'instructional design and development managed', 'focus newsletter collaborative learning', 'the full service rooms operations department', 'interviewer certification', 'challenges', 'state education', 'it', 'microsoft office suite', 'current company name', 'front office', 'problem-solving', 'project oceans', 'the international fee revenue database']",0.0,0.0,Master,0.12222222222222223,142,"['program', 'project', 'management', 'online', 'instructor', 'design', 'development', 'accounting', 'billing', 'training', 'office', 'peoplesoft', 'finance', 'january', 'ï¼', 'city', 'state', 'managing', 'learning', '2003']",0.005309707596622837,0.6082763241889062,0.011957995790230743
354,Unknown Role,"['state greeted', 'unitedhealth group', 'state performed', 'excel', 'customer service', 'the u.s. census bureau', 'state collect', 'powerpoint', 'coding', 'current enumerator company name - city', 'time management', 'outlook', 'healthcare management american intercontinental university - city', 'state', 'srm', 'bachelor of business administration', 'research', 'data entry', 'highlights time management sap', 'state healthcare management 04/2011 medical billing', 'medical billing', 'microsoft office', 'owned', 'ba in business administration', 'healthcare advocate company name - city', 'the critical care department']",0.0,0.0,Bachelor,0.1,130,"['administrative', 'assistant', 'skills', 'support', 'time', 'management', 'data', 'attention', 'customer', 'company', 'city', 'state', 'assist', 'forms', 'healthcare', 'resolve', 'issues', 'benefits', 'care', 'patients']",0.005376514837557762,0.6028463585667538,0.011955700515356462
162,Sales Representative,"['business planning', 'selected accomplishments awards of excellence', 'internal medicine', 'leadership', 'excel', 'executive leadership team', 'box.com', 'windows', 'coach', 'illustrator, internal medicine', 'created', 'marketing department', 'woodworking and carpentry additional information', 'powerpoint', 'project management', 'zetia product advisory committee', 'geriatric specialists', 'flumist', 'nephrology', 'gpa', 'yoy', 'national trainer appointments professional healthcare', 'competitive analysis trade', 'interests hockey', 'triathlete, music - piano', 'customer', 'nyph cornell', 'woodworking and', 'ms office suite', 'microsoft office', 'sharepoint service', 'summary decisive', 'nyc & nj', 'state responsibilities', 'kol', 'multiple']",0.0,0.0,Master,0.1375,152,"['sales', 'representative', 'marketing', 'market', 'customer', 'team', 'increase', 'hospital', 'company', '01', 'state', 'nyc', 'business', 'strong', 'product', 'regional', 'performance', 'award', 'biology', 'gpa']",0.005252216202803523,0.6111012178100552,0.011936655993570043
37,Sales Representative,"['federal regulations collect', 'award', 'campusvue', 'university', 'financial service', 'virginia commonwealth university', 'suntrust investment services', 'researched', 'audit', 'state sold', 'campusvue powercampus powerfaids va', 'licensed insurance', 'the department of veteran', 'state complete', 'powerfaids', 'va', 'gpa', 'state', 'counseled', 'human resource management', 'the department of veteran affairs served', 'the student activities board campus facilitator', 'manage', 'nasfaa', 'communication', 'financial aid', 'state small business and entrepreneurship select one interests additional information skills', 'counsel', 'the federal work study program', 'microsoft office', 'powercampus', 'vault teller financial service', 'federal and institutional aid award', 'state completed', 'opened', 'colorado technical university']",0.2,0.0,Bachelor,0.12130681818181818,57,"['student', 'accounts', 'officer', 'financial', 'aid', 'prospective', 'current', 'students', 'information', 'federal', 'planning', 'september', 'company', 'ï¼', 'city', 'state', 'new', 'customer', 'opened', 'management']",0.006034019929035914,0.5494123272364344,0.011933195779799696
163,Manager,"['state delivered', 'trinity high school ï¼\u200b city', 'problem', 'communication', 'honors business']",0.2,0.0,Associate,0.0,23,"['certified', 'custom', 'framer', 'meet', 'excellent', 'company', 'ï¼', 'city', 'state', 'providing', 'customer', 'service', 'helping', 'needed', '2014', 'manager', 'stocked', 'high', 'school', 'trinity']",0.007924744086063461,0.3993937898436758,0.01191436381714625
26,Manager,"['personnel', 'ms office excellent', 'leadership', 'gm', 'hippa', 'human resource', 'project management', 'people soft', ""monitored workers' compensation"", 'labor', '03/2011 worked', 'state', 'state sr', 'project management human resource', 'osha', 'human resource management 2016 university of pheonix skills', 'state human resource regional', 'hris', 'the national director and general', 'wc', 'state hr coordinator', 'workers compensation']",0.0,0.0,Master,0.1366883116883117,210,"['hr', 'human', 'management', 'employee', 'training', 'budget', 'compensation', 'policies', 'resource', 'company', 'city', 'state', 'coordinated', 'key', 'results', 'provided', 'employees', 'including', 'executives', 'reports']",0.005241002689516186,0.6098303147463328,0.011909506869320512
