ID,ID,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills
365,365,16,Bachelor,0.9683143219264893,0.9,0.5275000000000001,4,0.64,0.35006086956521737,0.6005996930622142,"['communication', 'leadership', 'organization', 'initiative']"
161,161,24,Bachelor,0.9594972067039106,1.0,0.71,3,0.6,0.3116860465116279,0.6004555346238794,"['communication', 'leadership', 'organization']"
48,48,30,Master,0.9787849566055931,0.9,0.5,3,0.6599999999999999,0.3276487894821228,0.6001731325051961,"['communication', 'leadership', 'organization']"
375,375,17,Master,0.9376996805111821,0.7,0.935,2,0.62,0.3162962962962963,0.6001588569400071,"['communication', 'organization']"
489,489,10,Master,0.9729064039408867,0.8,0.47,5,0.74,0.26560743801652886,0.5999728717990473,"['communication', 'organization', 'attention to detail', 'customer service', 'initiative']"
335,335,25,Master,0.9641125121241513,0.9,0.5,3,0.6599999999999999,0.33085725481415135,0.5996684276566605,"['communication', 'organization', 'customer service']"
177,177,15,Master,0.9703196347031964,0.9,0.31000000000000005,4,0.7,0.3384626623376623,0.5995707621716183,"['communication', 'creativity', 'organization', 'customer service']"
146,146,24,Bachelor,0.9731308411214953,0.7,0.36,6,0.72,0.36054945054945053,0.5994779192769846,"['communication', 'teamwork', 'leadership', 'time management', 'customer service', 'decision making']"
985,985,15,Associate,0.9540059347181009,0.8,0.815,5,0.62,0.315088905775076,0.5994272652043329,"['leadership', 'time management', 'analytical skills', 'organization', 'customer service']"
854,854,18,Master,0.9596273291925466,0.7,0.5,4,0.7,0.34409796238244517,0.5991921216339882,"['communication', 'leadership', 'organization', 'initiative']"
666,666,12,Master,0.9768076398362893,0.7,0.6675,3,0.6599999999999999,0.33582541043861797,0.5991783871152143,"['teamwork', 'leadership', 'organization']"
730,730,10,Bachelor,0.9783783783783784,0.9,0.65,5,0.6799999999999999,0.24779214876033054,0.599175482465937,"['communication', 'leadership', 'organization', 'decision making', 'initiative']"
353,353,19,Master,0.9593267882187938,0.8,0.7175,2,0.62,0.34452153110047845,0.5990391381520229,"['leadership', 'organization']"
213,213,16,Master,0.969718817591925,1.0,0.5,2,0.62,0.3438450164293538,0.5981253866879986,"['organization', 'customer service']"
693,693,8,Bachelor,0.9732569245463228,0.9,0.5,1,0.46,0.5889367588932807,0.5980067201226165,['customer service']
904,904,11,Master,0.9659520807061791,0.6,0.5175000000000001,1,0.58,0.5254359634076615,0.5979759970929164,['leadership']
984,984,14,Bachelor,0.9877883310719131,0.7,0.6575,5,0.6799999999999999,0.30460683152463974,0.5979108825645831,"['communication', 'leadership', 'time management', 'organization', 'critical thinking']"
222,222,36,PhD,0.9688385269121813,0.6,0.735,2,0.6799999999999999,0.3165978260869565,0.5973632005173051,"['leadership', 'organization']"
267,267,11,Associate,0.978562421185372,0.9,0.5175000000000001,7,0.7,0.25905622480967305,0.5973231095614391,"['time management', 'organization', 'attention to detail', 'customer service', 'flexibility', 'reliability', 'professionalism']"
531,531,20,Master,0.9687743950039032,0.7,0.5,3,0.6599999999999999,0.3877977255117764,0.5972167571539232,"['leadership', 'organization', 'decision making']"
865,865,13,Associate,0.9688826025459689,0.6,0.7324999999999999,6,0.66,0.3431029013539652,0.5970691306607865,"['communication', 'leadership', 'time management', 'organization', 'attention to detail', 'customer service']"
449,449,17,Bachelor,0.9691629955947136,0.7,0.7975,3,0.6,0.3677935730935731,0.5970043714875433,"['communication', 'organization', 'customer service']"
833,833,17,Bachelor,0.9691629955947136,0.7,0.7975,3,0.6,0.3677935730935731,0.5970043714875433,"['communication', 'organization', 'customer service']"
368,368,10,Bachelor,0.9787535410764873,1.0,0.735,4,0.64,0.23205654101995565,0.5969923164136355,"['communication', 'organization', 'interpersonal skills', 'initiative']"
578,578,18,Master,0.9424657534246575,0.9,0.675,2,0.62,0.32393850267379676,0.5969281261446047,"['leadership', 'initiative']"
130,130,15,Master,0.9672544080604534,0.6,0.515,4,0.7,0.3619352380952381,0.5968060122346167,"['communication', 'leadership', 'customer service', 'interpersonal skills']"
60,60,11,Master,0.9677047289504037,0.7,0.3325,4,0.7,0.3888356643356643,0.5966711721957396,"['communication', 'leadership', 'organization', 'customer service']"
157,157,18,Master,0.9662921348314607,0.7,0.5,3,0.6599999999999999,0.38629453698475436,0.5965175745785722,"['communication', 'organization', 'customer service']"
849,849,6,Bachelor,0.9560283687943263,1.0,0.7375,8,0.6799999999999999,0.18360853432282004,0.5964353971762786,"['communication', 'leadership', 'time management', 'organization', 'attention to detail', 'customer service', 'critical thinking', 'interpersonal skills']"
132,132,10,Bachelor,0.983402489626556,1.0,0.6925,4,0.64,0.24148018648018646,0.5960343049067116,"['communication', 'leadership', 'organization', 'initiative']"
286,286,17,Bachelor,0.9768160741885626,0.9,0.8825000000000001,2,0.56,0.32026292335115863,0.596010484424204,"['analytical skills', 'organization']"
642,642,15,Master,0.9757834757834758,0.8,0.745,2,0.62,0.3192939673229996,0.5958665377752475,"['teamwork', 'analytical skills']"
176,176,11,Master,0.9510703363914373,0.9,0.865,2,0.62,0.2535441558441558,0.5956702803923904,"['customer service', 'initiative']"
386,386,15,Bachelor,0.9665211062590975,0.8,0.7825,3,0.6,0.3352199197860962,0.5954680865617386,"['analytical skills', 'organization', 'attention to detail']"
951,951,15,Master,0.9455370650529501,0.9,0.8475,1,0.58,0.31375,0.595428706505295,['communication']
1,1,10,Master,0.9626769626769627,0.9,0.5575,4,0.7,0.24441307556080283,0.5953416189359371,"['communication', 'customer service', 'decision making', 'initiative']"
706,706,12,Master,0.9615912208504801,0.9,0.6775,3,0.6599999999999999,0.2566153729990939,0.5948937339847762,"['communication', 'leadership', 'organization']"
100,100,20,Master,0.925,0.7,0.5,4,0.7,0.3410121095121095,0.5948036328536328,"['communication', 'leadership', 'organization', 'initiative']"
488,488,17,Associate,0.9560260586319218,0.8,0.965,3,0.54,0.35496033696033696,0.5945907069512932,"['communication', 'organization', 'customer service']"
528,528,21,Master,0.9623115577889447,0.7,0.495,4,0.7,0.32914772727272723,0.5944754739607127,"['communication', 'leadership', 'organization', 'customer service']"
298,298,28,Master,0.9831578947368421,0.8,0.125,2,0.62,0.5186078717201166,0.5943981509897192,"['communication', 'customer service']"
930,930,33,Bachelor,0.9582790091264668,1.0,0.5825,3,0.6,0.3341081946222791,0.5943103592993304,"['leadership', 'creativity', 'initiative']"
903,903,21,Bachelor,0.9503030303030303,1.0,0.4375,4,0.64,0.33175562242635415,0.5943069897582092,"['communication', 'leadership', 'organization', 'reliability']"
852,852,14,Bachelor,0.9764150943396226,0.7,0.91,3,0.6,0.3173031442241968,0.5938324527012213,"['leadership', 'organization', 'customer service']"
271,271,16,Master,0.979871912168344,0.7,0.5,4,0.7,0.31855132788559753,0.5935525895825137,"['communication', 'leadership', 'organization', 'initiative']"
7,7,19,Bachelor,0.9901960784313726,0.7,0.5,5,0.6799999999999999,0.3401155338168325,0.593054267988187,"['communication', 'leadership', 'analytical skills', 'organization', 'interpersonal skills']"
494,494,25,Associate,0.9405797101449276,1.0,0.775,3,0.54,0.3512794612794613,0.5929418093983312,"['communication', 'problem-solving', 'time management']"
635,635,14,Master,0.9863013698630136,1.0,0.31000000000000005,3,0.6599999999999999,0.3304903846153846,0.5927772523709167,"['communication', 'leadership', 'organization']"
694,694,30,Master,0.9653179190751445,0.7,0.3375,1,0.58,0.5341222739524627,0.5925184740932532,['customer service']
179,179,11,Master,0.953660797034291,0.9,0.5,4,0.7,0.25699459459459456,0.5924644580818075,"['communication', 'leadership', 'organization', 'initiative']"
518,518,14,Master,0.9619482496194824,0.7,0.8575,2,0.62,0.30799643493761136,0.5923437554432316,"['organization', 'multitasking']"
392,392,12,Bachelor,0.9486404833836858,0.7,0.845,2,0.56,0.39558497058497055,0.5920395395138598,"['communication', 'organization']"
543,543,13,Associate,0.979223125564589,0.9,0.5,6,0.66,0.299822632423756,0.5918691022835857,"['communication', 'teamwork', 'leadership', 'organization', 'customer service', 'initiative']"
532,532,17,Associate,0.981549815498155,1.0,0.4675,5,0.62,0.32932206808343173,0.591701601974845,"['communication', 'time management', 'organization', 'customer service', 'interpersonal skills']"
996,996,22,Master,0.9825847846012832,0.8,0.5,3,0.6599999999999999,0.33144630638179023,0.5916923703746654,"['communication', 'leadership', 'organization']"
861,861,6,Master,0.9695712309820194,0.6,0.6925,2,0.5,0.5515919661733615,0.5916847129502104,"['communication', 'initiative']"
442,442,13,Bachelor,0.9740437158469946,0.8,0.6699999999999999,4,0.64,0.30303766233766233,0.5913156702859982,"['communication', 'leadership', 'organization', 'customer service']"
769,769,19,Bachelor,0.9751098096632503,0.8,0.7925,2,0.56,0.3682307692307692,0.5912302117355559,"['organization', 'customer service']"
970,970,9,Bachelor,0.9804878048780488,0.7,0.9625,5,0.65,0.22289944903581266,0.5911686151985487,"['communication', 'time management', 'organization', 'customer service', 'interpersonal skills']"
533,533,18,Master,0.9838393731635652,0.7,0.5,3,0.6599999999999999,0.36247367899276295,0.5911260410141853,"['communication', 'organization', 'interpersonal skills']"
223,223,14,Master,0.9617346938775511,0.9,0.48,2,0.62,0.3630288461538461,0.591082123233909,"['leadership', 'critical thinking']"
713,713,12,Master,0.9816176470588235,0.9,0.45999999999999996,4,0.7,0.2561188220870039,0.5909974113319835,"['communication', 'organization', 'customer service', 'initiative']"
995,995,20,Master,0.9565217391304348,0.6,0.5449999999999999,2,0.62,0.4419344115004492,0.5907324973631782,"['leadership', 'customer service']"
750,750,22,Bachelor,0.9762174405436014,0.8,0.2925,3,0.6,0.4787909090909091,0.5905090167816329,"['communication', 'leadership', 'organization']"
980,980,20,Master,0.9669749009247027,0.9,0.6074999999999999,2,0.62,0.31676532769556026,0.5904770884011383,"['leadership', 'organization']"
727,727,15,Bachelor,0.960328317373461,0.9,0.6725,3,0.6,0.3231655844155844,0.5902325070620213,"['communication', 'problem-solving', 'organization']"
911,911,8,Bachelor,0.9770491803278688,1.0,0.975,4,0.5800000000000001,0.2091611295681063,0.5899532569032189,"['communication', 'leadership', 'organization', 'initiative']"
417,417,21,PhD,0.939516129032258,0.7,0.020000000000000018,5,0.8,0.34517670068027206,0.5895046231073074,"['time management', 'organization', 'attention to detail', 'customer service', 'interpersonal skills']"
340,340,14,Master,0.9557157569515963,0.9,0.07250000000000001,5,0.74,0.33425011595547305,0.5890966104818015,"['communication', 'teamwork', 'attention to detail', 'customer service', 'interpersonal skills']"
892,892,6,Master,0.9696969696969697,1.0,0.85,6,0.6599999999999999,0.14145598845598845,0.5884064935064934,"['communication', 'leadership', 'time management', 'customer service', 'interpersonal skills', 'initiative']"
284,284,9,Bachelor,0.978405315614618,0.8,0.995,4,0.6100000000000001,0.22297402597402596,0.5882327393536696,"['communication', 'leadership', 'organization', 'attention to detail']"
972,972,13,Associate,0.9639097744360903,1.0,0.8375,3,0.54,0.306486531986532,0.5880869370395687,"['communication', 'organization', 'customer service']"
17,17,35,Bachelor,0.9586466165413534,0.9,0.505,1,0.52,0.4770790816326531,0.5874883861439313,['organization']
390,390,39,Associate,0.9745042492917847,0.6,0.735,5,0.62,0.3610026350461133,0.5872512154430125,"['communication', 'leadership', 'problem-solving', 'time management', 'interpersonal skills']"
732,732,22,Bachelor,0.9640491958372753,0.8,0.5,4,0.64,0.3480687830687831,0.5868255545043625,"['time management', 'organization', 'interpersonal skills', 'initiative']"
743,743,26,Associate,0.9725576289791438,0.8,0.22250000000000003,7,0.7,0.3566140625,0.5864899816479143,"['communication', 'leadership', 'time management', 'organization', 'customer service', 'interpersonal skills', 'professionalism']"
557,557,39,Bachelor,0.9646153846153847,0.8,0.875,2,0.56,0.3278136486155354,0.5863056330461991,"['communication', 'organization']"
404,404,39,Bachelor,0.9646153846153847,0.8,0.875,2,0.56,0.3278136486155354,0.5863056330461991,"['communication', 'organization']"
579,579,12,Bachelor,0.9870550161812298,1.0,0.1825,5,0.6799999999999999,0.3242017199017199,0.586216017588639,"['communication', 'leadership', 'organization', 'customer service', 'initiative']"
607,607,17,Bachelor,0.9688888888888889,0.8,0.8125,2,0.56,0.34615604395604394,0.5859857020757021,"['communication', 'organization']"
862,862,8,Master,0.934402332361516,0.7,0.785,6,0.72,0.18611637931034483,0.585775147029255,"['communication', 'leadership', 'organization', 'attention to detail', 'customer service', 'initiative']"
856,856,9,PhD,0.986013986013986,0.7,0.7125,3,0.69,0.23307171089779788,0.585772911870738,"['communication', 'leadership', 'organization']"
685,685,9,Master,0.9598893499308437,0.9,0.6925,4,0.67,0.20758320964749535,0.585513897887333,"['communication', 'time management', 'organization', 'attention to detail']"
54,54,24,Bachelor,0.9844851904090268,1.0,0.7275,1,0.52,0.35365794613549717,0.5852959028815519,['customer service']
443,443,9,Master,0.9914134742404227,1.0,0.5,4,0.67,0.22705515873015872,0.5852578950430899,"['leadership', 'organization', 'customer service', 'professionalism']"
830,830,42,Associate,0.9614093959731543,0.7,0.99,3,0.54,0.3461860119047619,0.584996743168744,"['communication', 'problem-solving', 'customer service']"
650,650,7,Master,0.9636118598382749,0.9,0.645,6,0.69,0.1933238011988012,0.5848583263434679,"['communication', 'leadership', 'time management', 'organization', 'interpersonal skills', 'multitasking']"
958,958,7,Master,0.9817880794701986,0.9,0.99,4,0.61,0.17755007704160244,0.5844438310595006,"['communication', 'teamwork', 'organization', 'flexibility']"
831,831,16,Bachelor,0.968232044198895,0.7,0.69,3,0.6,0.3610547309833024,0.5841396237148802,"['communication', 'leadership', 'organization']"
573,573,12,Bachelor,0.9739368998628258,0.8,0.6775,4,0.64,0.2750447443181818,0.5836571132817372,"['communication', 'time management', 'organization', 'customer service']"
991,991,21,Master,0.9726205997392439,0.8,0.5825,2,0.62,0.33337489177489177,0.5835245275063918,"['organization', 'initiative']"
149,149,16,Associate,0.9560283687943263,0.9,0.7375,3,0.54,0.36052576181987944,0.5835105654253965,"['communication', 'organization', 'customer service']"
710,710,26,Bachelor,0.9741451209341118,1.0,0.5,3,0.6,0.3197744695898161,0.5833468529703559,"['communication', 'organization', 'interpersonal skills']"
281,281,12,Bachelor,0.9359861591695502,0.9,0.945,2,0.56,0.26987012987012987,0.583059654877994,"['communication', 'leadership']"
647,647,25,Bachelor,0.983127109111361,1.0,0.27749999999999997,2,0.56,0.44197100313479626,0.582654011851575,"['organization', 'initiative']"
612,612,12,Master,0.969270166453265,0.8,0.5475,3,0.6599999999999999,0.28931291681291676,0.5824708916892014,"['communication', 'leadership', 'organization']"
337,337,6,Associate,0.976,0.7,0.625,4,0.46,0.5602518181818181,0.5821755454545454,"['communication', 'organization', 'customer service', 'flexibility']"
245,245,17,Master,0.9789719626168224,0.7,0.5,3,0.6599999999999999,0.3342059145673603,0.5821589706318903,"['leadership', 'organization', 'initiative']"
324,324,16,Master,0.986639260020555,1.0,0.0675,4,0.7,0.3219645347802882,0.582003286436142,"['leadership', 'organization', 'customer service', 'critical thinking']"
233,233,24,Master,0.9610244988864143,1.0,0.255,3,0.6599999999999999,0.320858110516934,0.5818598830437216,"['communication', 'time management', 'customer service']"
907,907,11,Bachelor,0.9936,0.7,0.9375,3,0.6,0.2621785714285714,0.5817635714285714,"['leadership', 'organization', 'interpersonal skills']"
561,561,15,Master,0.9640449438202248,0.9,0.6125,0,0.54,0.39298469387755103,0.5815499025452878,[]
32,32,15,Bachelor,0.9772554965883244,0.9,0.5,3,0.6,0.34460405615511247,0.5811067665053662,"['communication', 'creativity', 'organization']"
389,389,20,Bachelor,0.9431818181818182,1.0,0.5,3,0.6,0.32255302037412126,0.5810840879304182,"['communication', 'organization', 'reliability']"
168,168,14,Bachelor,0.9827935222672065,0.9,0.030000000000000027,6,0.72,0.3393325396825396,0.5810791141314825,"['communication', 'leadership', 'organization', 'critical thinking', 'multitasking', 'professionalism']"
525,525,14,Bachelor,0.9639097744360903,0.8,0.8375,2,0.56,0.322509824957651,0.5808939249309043,"['time management', 'attention to detail']"
346,346,10,Master,0.9803921568627451,0.7,0.775,3,0.6599999999999999,0.2377130536130536,0.5808531317701905,"['leadership', 'time management', 'organization']"
495,495,25,Master,0.9603960396039604,0.8,0.48,3,0.6599999999999999,0.30772433579492403,0.5803569046988732,"['communication', 'leadership', 'organization']"
147,147,21,Bachelor,0.9649122807017544,0.8,0.5,3,0.6,0.3790824882434638,0.5802159745432146,"['time management', 'analytical skills', 'organization']"
624,624,17,Bachelor,0.9698216735253772,0.7,0.6775,3,0.6,0.35156543456543454,0.5802017977221681,"['communication', 'organization', 'customer service']"
74,74,24,Master,0.9351351351351351,0.6,0.65,3,0.6599999999999999,0.32392676767676765,0.5796915438165438,"['communication', 'leadership', 'initiative']"
200,200,12,Associate,0.9808541973490427,0.7,0.8025,5,0.62,0.27685837438423644,0.5793929320501752,"['communication', 'leadership', 'organization', 'customer service', 'critical thinking']"
992,992,19,Associate,0.9792332268370607,0.7,0.935,3,0.54,0.33982419017763843,0.5793705797369976,"['leadership', 'attention to detail', 'professionalism']"
410,410,9,Master,0.9780701754385965,0.8,0.79,3,0.63,0.23381394984326018,0.5789512024968377,"['communication', 'analytical skills', 'attention to detail']"
964,964,14,PhD,0.9558974358974359,0.6,0.0625,5,0.8,0.32352272727272724,0.5788965617715618,"['communication', 'problem-solving', 'time management', 'interpersonal skills', 'professionalism']"
919,919,18,Master,0.9821002386634845,0.8,0.405,3,0.6599999999999999,0.320563122923588,0.5788789607434248,"['leadership', 'organization', 'initiative']"
938,938,14,Master,0.9680511182108626,0.9,0.15249999999999997,4,0.7,0.3210030303030303,0.5783560209119953,"['leadership', 'organization', 'customer service', 'initiative']"
976,976,15,Master,0.9572327044025157,1.0,0.5125,1,0.58,0.33102191558441557,0.5782798451155762,['organization']
733,733,21,Bachelor,0.9862068965517241,0.9,0.6875,2,0.56,0.32257130124777184,0.578142080029504,"['leadership', 'organization']"
376,376,11,Bachelor,0.9744816586921851,0.9,0.9325,2,0.56,0.24407557720057718,0.5779208390293917,"['communication', 'initiative']"
446,446,17,Bachelor,0.9719240297274979,0.8,0.5,4,0.64,0.315244461420932,0.5777657413990294,"['communication', 'leadership', 'organization', 'initiative']"
405,405,10,Bachelor,0.9887892376681614,0.6,0.615,1,0.52,0.4978705118411,0.5777400773191461,['customer service']
599,599,9,Master,0.9603174603174603,0.7,0.925,3,0.63,0.22305847247990107,0.5774492877757164,"['communication', 'organization', 'initiative']"
524,524,22,Master,0.9794608472400513,0.4,0.5525,4,0.7,0.3474745454545454,0.5774384483603687,"['communication', 'leadership', 'organization', 'decision making']"
432,432,35,Master,0.9513513513513514,0.8,0.5,3,0.6599999999999999,0.2935202558635394,0.5771912118941969,"['communication', 'leadership', 'organization']"
797,797,20,Bachelor,0.9727520435967303,0.9,0.665,2,0.56,0.33015495867768596,0.5768216919629788,"['communication', 'leadership']"
209,209,9,Bachelor,0.9779735682819384,0.7,0.7975,4,0.6100000000000001,0.28335584415584414,0.5765541100749472,"['communication', 'leadership', 'organization', 'initiative']"
663,663,12,Bachelor,0.9776119402985075,0.9,0.49,4,0.64,0.27894611436950145,0.5764450283407012,"['communication', 'time management', 'organization', 'initiative']"
547,547,21,Bachelor,0.9669354838709677,0.7,0.5,4,0.64,0.3451361881361881,0.5762344048279532,"['communication', 'organization', 'customer service', 'interpersonal skills']"
848,848,9,PhD,0.9516129032258065,0.9,0.43000000000000005,3,0.69,0.23918470418470417,0.5759167015779918,"['leadership', 'organization', 'interpersonal skills']"
819,819,28,Master,0.951417004048583,0.9,0.030000000000000027,4,0.7,0.35887643097643096,0.5758046296977875,"['communication', 'time management', 'customer service', 'initiative']"
258,258,12,Bachelor,0.9706703910614525,0.9,0.71,2,0.56,0.31162175324675323,0.5755535650801713,"['time management', 'organization']"
430,430,10,Bachelor,0.9708029197080292,0.9,0.7875,3,0.6,0.23187175324675321,0.575391817944829,"['communication', 'time management', 'organization']"
422,422,9,Master,0.9601449275362319,1.0,0.5,4,0.67,0.20453957390923683,0.5753763649263942,"['communication', 'analytical skills', 'organization', 'interpersonal skills']"
3,3,10,Bachelor,0.974960876369327,0.8,0.9025,3,0.6,0.22527272727272726,0.5753279058187508,"['communication', 'customer service', 'initiative']"
511,511,25,Bachelor,0.978698224852071,0.8,0.38749999999999996,4,0.64,0.34230129870129866,0.5753102120955966,"['communication', 'leadership', 'organization', 'initiative']"
673,673,20,Associate,0.979253112033195,0.8,0.6925,3,0.54,0.37288578779710857,0.575041047542452,"['communication', 'organization', 'initiative']"
191,191,26,Master,0.9746328437917223,0.8,0.6275,1,0.58,0.342335737704918,0.5749140056906477,['organization']
215,215,14,Master,0.9667519181585678,0.9,0.5449999999999999,2,0.62,0.2854318181818182,0.5748047372704022,"['communication', 'customer service']"
122,122,13,Master,0.9800884955752213,0.8,0.63,2,0.62,0.2859490022172949,0.5747935502227106,"['communication', 'attention to detail']"
156,156,24,Bachelor,0.9384010484927916,0.7,0.5925,4,0.64,0.31872106537530265,0.5747064244618699,"['leadership', 'organization', 'decision making', 'initiative']"
109,109,23,Master,0.9657534246575342,1.0,0.675,0,0.54,0.3149544407205697,0.5745616746819244,[]
586,586,28,Master,0.9541984732824428,1.0,0.5,1,0.58,0.3225258639665419,0.5741776065182068,['communication']
129,129,35,Master,0.9715394566623544,0.7,0.5675,2,0.62,0.33941107503607504,0.5737272681770579,"['communication', 'organization']"
355,355,43,Bachelor,0.95,0.9,0.8,0,0.48,0.38869019138755984,0.5736070574162679,[]
471,471,21,Associate,0.9621951219512195,0.9,0.44999999999999996,4,0.5800000000000001,0.3678206388206388,0.5735657038413137,"['communication', 'leadership', 'organization', 'interpersonal skills']"
303,303,33,Bachelor,0.9636871508379888,1.0,0.71,1,0.52,0.3264538961038961,0.5733048839149677,['initiative']
720,720,31,Associate,0.9800332778702163,0.7,0.9975,2,0.5,0.3510340909090909,0.5730635550597489,"['communication', 'customer service']"
419,419,8,Master,0.9728217426059153,0.8,0.5,6,0.72,0.19215445719329216,0.5729285114185791,"['communication', 'teamwork', 'leadership', 'time management', 'organization', 'customer service']"
950,950,14,Bachelor,0.979874213836478,0.7,0.5125,4,0.64,0.3248005809979494,0.5726775956830326,"['organization', 'customer service', 'initiative', 'professionalism']"
542,542,27,Master,0.9753164556962025,0.9,0.5,1,0.58,0.3428073157611619,0.5723738402979688,['organization']
608,608,37,Associate,0.9482758620689655,0.8,0.615,4,0.5800000000000001,0.3457561082984812,0.5720544186964409,"['communication', 'time management', 'organization', 'reliability']"
815,815,9,PhD,0.9738651994497937,0.6,0.6825,3,0.69,0.23426466552315606,0.5719159196019261,"['communication', 'teamwork', 'leadership']"
429,429,26,Bachelor,0.9878453038674033,0.9,0.23750000000000004,4,0.64,0.3444213286713287,0.5718609289881389,"['communication', 'leadership', 'organization', 'decision making']"
894,894,16,Master,0.9770491803278688,0.8,0.21250000000000002,3,0.6599999999999999,0.36269067796610166,0.5717621214226173,"['communication', 'organization', 'customer service']"
20,20,10,Bachelor,0.9701357466063348,0.5,0.5,4,0.64,0.3951255017709563,0.5715512251919204,"['communication', 'organization', 'customer service', 'initiative']"
746,746,7,Master,0.9856,0.8,0.9375,4,0.61,0.18377922077922076,0.5714437662337661,"['organization', 'attention to detail', 'customer service', 'interpersonal skills']"
889,889,15,Master,0.9755213055303718,0.8,0.5,2,0.62,0.3192598814229249,0.5713300949799147,"['communication', 'interpersonal skills']"
113,113,20,Bachelor,0.9344729344729344,1.0,0.745,1,0.52,0.31784759358288767,0.5713015715221598,['critical thinking']
40,40,7,Bachelor,0.9591280653950953,0.7,0.665,7,0.6699999999999999,0.23512907500662603,0.5709515290414973,"['communication', 'leadership', 'problem-solving', 'organization', 'customer service', 'interpersonal skills', 'multitasking']"
470,470,11,Bachelor,0.9727891156462585,0.9,0.5,4,0.64,0.2588693901035673,0.5709397285956961,"['communication', 'leadership', 'organization', 'customer service']"
242,242,12,Master,0.9645390070921985,0.9,0.385,3,0.6599999999999999,0.27243051156160913,0.5706830541777026,"['communication', 'leadership', 'organization']"
780,780,13,Bachelor,0.9779874213836478,0.7,0.91,2,0.56,0.29222386363636366,0.5704659012292739,"['leadership', 'organization']"
19,19,6,Master,0.9443826473859844,0.7,0.25249999999999995,3,0.54,0.5476767676767678,0.5699912950416288,"['communication', 'leadership', 'organization']"
658,658,13,PhD,0.9542709232096636,0.5,0.5,3,0.72,0.28841858141858145,0.5699526667465408,"['communication', 'organization', 'decision making']"
280,280,23,PhD,0.9642105263157895,0.9,0.125,2,0.6799999999999999,0.32903571428571426,0.5696317669172932,"['leadership', 'critical thinking']"
190,190,9,Master,0.9909228441754917,0.8,0.8475,2,0.5900000000000001,0.23203662337662337,0.5694532714305363,"['organization', 'initiative']"
843,843,10,Master,0.957325746799431,0.8,0.7424999999999999,2,0.62,0.23771186440677963,0.5692961340019769,"['critical thinking', 'initiative']"
885,885,13,Master,0.9816326530612245,0.9,0.725,0,0.54,0.3083380681818182,0.5691646857606679,[]
253,253,17,Master,0.9618239660657476,0.9,0.14249999999999996,4,0.7,0.29505681818181817,0.5689494420611202,"['communication', 'time management', 'organization', 'decision making']"
71,71,9,Master,0.9591503267973857,0.7,0.97,2,0.5900000000000001,0.23296136363636363,0.5688034417706477,"['interpersonal skills', 'initiative']"
145,145,14,Master,0.956745623069001,0.7,0.07250000000000001,4,0.7,0.386172674571805,0.5687763646784416,"['communication', 'time management', 'customer service', 'professionalism']"
916,916,16,Master,0.9341317365269461,0.7,0.33499999999999996,3,0.6599999999999999,0.3579414682539682,0.568295614128885,"['communication', 'organization', 'customer service']"
187,187,25,Associate,0.9717948717948718,1.0,0.55,3,0.54,0.33065941653283426,0.5673773121393375,"['communication', 'leadership', 'initiative']"
517,517,7,Master,0.973186119873817,0.8,0.915,2,0.53,0.2872366522366522,0.5669896076583774,"['leadership', 'analytical skills']"
788,788,15,Master,0.978891820580475,0.7,0.4475,2,0.62,0.3526272321428571,0.5664273517009046,"['communication', 'customer service']"
895,895,34,Bachelor,0.9430463576158941,0.9,0.6125,2,0.56,0.322753009185936,0.5663805385173702,"['communication', 'organization']"
235,235,27,Master,0.9849624060150376,0.7,0.505,2,0.62,0.33101420454545455,0.5663005019651401,"['organization', 'professionalism']"
221,221,4,Master,0.9631901840490797,0.8,0.87,8,0.68,0.10214285714285715,0.5659618755477651,"['communication', 'leadership', 'time management', 'organization', 'critical thinking', 'decision making', 'multitasking', 'initiative']"
493,493,38,Master,0.9578503688092729,0.9,0.12749999999999995,3,0.6599999999999999,0.3443603896103896,0.5658431537640441,"['communication', 'leadership', 'organization']"
173,173,10,Master,0.9613152804642167,0.7,0.7925,2,0.62,0.24135975609756097,0.5657894548756899,"['leadership', 'critical thinking']"
197,197,33,Bachelor,0.9616613418530351,0.7,0.935,1,0.52,0.3270597507331378,0.5657840594052448,['leadership']
789,789,27,Bachelor,0.9792899408284024,0.7,0.5,3,0.6,0.35829285714285714,0.5654168512256974,"['communication', 'leadership', 'organization']"
332,332,10,Bachelor,0.9730185497470489,1.0,0.9825,1,0.52,0.20608531746031744,0.5653774502128002,['organization']
734,734,8,Master,0.9688679245283018,0.9,0.5,5,0.6799999999999999,0.18748900293255133,0.5651334933325955,"['communication', 'leadership', 'organization', 'interpersonal skills', 'initiative']"
956,956,22,Associate,0.9919354838709677,0.4,0.95,4,0.5800000000000001,0.32956363636363634,0.5650626392961877,"['leadership', 'organization', 'customer service', 'reliability']"
97,97,28,Master,0.9683293745051464,0.6,0.5,3,0.6599999999999999,0.31403846153846154,0.565044475912053,"['communication', 'leadership', 'initiative']"
102,102,15,Bachelor,0.9838056680161943,0.9,0.6475,1,0.52,0.3462250554323725,0.5649980834313311,['customer service']
793,793,20,Master,0.9473214285714285,0.9,0.5,1,0.58,0.3269114219114219,0.5648055694305694,['teamwork']
